split,tokens,content,words,audio_valid,vision_valid,audio_zero_eq_content,repeated_audio,expected_repeat,audio_vision_missing_same,truncated,word_loss
train,16,14,10,14,14,1,4,4,1,0,0.0
train,13,11,8,11,11,1,3,3,1,0,0.0
train,50,48,73,48,48,1,10,0,1,1,0.34246575342465757
train,26,24,18,24,24,1,6,6,1,0,0.0
train,16,14,12,14,9,1,2,2,0,0,0.0
train,47,45,41,45,45,1,4,4,1,0,0.0
train,50,48,48,48,48,1,7,0,1,0,0.0
train,26,24,22,24,18,1,2,2,0,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,50,48,44,48,48,1,4,4,1,0,0.0
train,25,23,21,23,23,1,2,2,1,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,19,17,12,17,17,1,5,5,1,0,0.0
train,13,11,11,11,6,1,0,0,0,0,0.0
train,25,23,18,23,2,1,5,5,0,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,30,28,19,28,1,1,9,9,0,0,0.0
train,7,5,5,5,0,1,0,0,0,0,0.0
train,21,19,19,19,0,1,0,0,0,0,0.0
train,31,29,28,29,29,1,1,1,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,30,28,19,28,28,1,9,9,1,0,0.0
train,37,35,28,35,35,1,7,7,1,0,0.0
train,20,18,17,18,18,1,1,1,1,0,0.0
train,26,24,17,24,24,1,7,7,1,0,0.0
train,21,19,12,19,19,1,7,7,1,0,0.0
train,11,9,7,9,9,1,2,2,1,0,0.0
train,35,33,27,33,33,1,6,6,1,0,0.0
train,28,26,19,26,26,1,7,7,1,0,0.0
train,17,15,15,15,15,1,0,0,1,0,0.0
train,12,10,10,10,10,1,0,0,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,38,36,32,36,36,1,4,4,1,0,0.0
train,49,47,40,47,47,1,7,7,1,0,0.0
train,40,38,26,38,38,1,12,12,1,0,0.0
train,20,18,12,18,18,1,6,6,1,0,0.0
train,21,19,15,19,10,1,4,4,0,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,26,24,22,24,24,1,2,2,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,27,25,17,25,25,1,8,8,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,21,19,14,19,19,1,5,5,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,32,30,26,30,30,1,4,4,1,0,0.0
train,15,13,11,13,13,1,2,2,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,46,44,39,44,44,1,5,5,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,32,30,25,30,30,1,5,5,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,17,15,12,15,15,1,3,3,1,0,0.0
train,30,28,21,28,28,1,7,7,1,0,0.0
train,10,8,8,8,8,1,0,0,1,0,0.0
train,30,28,25,28,28,1,3,3,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,38,36,28,36,36,1,8,8,1,0,0.0
train,50,48,39,48,48,1,13,9,1,0,0.0
train,22,20,14,20,20,1,6,6,1,0,0.0
train,19,17,13,17,17,1,4,4,1,0,0.0
train,8,6,6,6,6,1,0,0,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,31,29,24,29,29,1,5,5,1,0,0.0
train,32,30,23,30,30,1,7,7,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,24,22,16,22,22,1,6,6,1,0,0.0
train,25,23,18,23,23,1,5,5,1,0,0.0
train,23,21,20,21,21,1,1,1,1,0,0.0
train,22,20,18,20,20,1,2,2,1,0,0.0
train,23,21,17,21,20,1,4,4,0,0,0.0
train,19,17,13,17,17,1,4,4,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,25,23,20,23,23,1,3,3,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,30,28,26,28,28,1,2,2,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,28,26,21,26,26,1,5,5,1,0,0.0
train,25,23,22,23,23,1,1,1,1,0,0.0
train,25,23,19,23,23,1,4,4,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,20,18,17,18,18,1,1,1,1,0,0.0
train,18,16,16,16,1,1,0,0,0,0,0.0
train,31,29,25,29,29,1,4,4,1,0,0.0
train,24,22,17,22,22,1,5,5,1,0,0.0
train,8,6,5,6,6,1,1,1,1,0,0.0
train,39,37,28,37,37,1,9,9,1,0,0.0
train,32,30,23,30,30,1,7,7,1,0,0.0
train,14,12,9,12,12,1,3,3,1,0,0.0
train,25,23,19,23,23,1,4,4,1,0,0.0
train,32,30,23,30,30,1,7,7,1,0,0.0
train,22,20,19,20,20,1,1,1,1,0,0.0
train,14,12,9,12,12,1,3,3,1,0,0.0
train,8,6,5,6,0,1,1,1,0,0,0.0
train,9,7,5,7,0,1,2,2,0,0,0.0
train,17,15,15,15,15,1,0,0,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,13,11,10,11,10,1,1,1,0,0,0.0
train,31,29,25,29,14,1,4,4,0,0,0.0
train,31,29,24,29,3,1,5,5,0,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,24,22,22,22,22,1,0,0,1,0,0.0
train,27,25,20,25,25,1,5,5,1,0,0.0
train,18,16,16,16,16,1,0,0,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,27,25,21,25,25,1,4,4,1,0,0.0
train,34,32,24,32,32,1,8,8,1,0,0.0
train,23,21,18,21,0,1,3,3,0,0,0.0
train,16,14,9,14,8,1,5,5,0,0,0.0
train,26,24,20,24,24,1,4,4,1,0,0.0
train,30,28,21,28,28,1,7,7,1,0,0.0
train,24,22,14,22,22,1,8,8,1,0,0.0
train,38,36,34,36,36,1,2,2,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,10,8,7,8,8,1,1,1,1,0,0.0
train,26,24,19,24,24,1,5,5,1,0,0.0
train,25,23,17,23,23,1,6,6,1,0,0.0
train,42,40,31,40,40,1,9,9,1,0,0.0
train,11,9,9,9,0,1,0,0,0,0,0.0
train,11,9,8,9,9,1,1,1,1,0,0.0
train,20,18,18,18,18,1,0,0,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,17,15,10,15,15,1,5,5,1,0,0.0
train,25,23,17,23,23,1,6,6,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,27,25,21,25,25,1,4,4,1,0,0.0
train,9,7,6,7,7,1,1,1,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,8,6,5,6,4,1,1,1,0,0,0.0
train,26,24,20,24,24,1,4,4,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,15,13,9,13,13,1,4,4,1,0,0.0
train,11,9,9,9,1,1,0,0,0,0,0.0
train,29,27,26,27,0,1,1,1,0,0,0.0
train,50,48,39,48,39,1,12,9,0,0,0.0
train,38,36,33,36,36,1,3,3,1,0,0.0
train,36,34,30,34,34,1,4,4,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,35,33,27,33,33,1,6,6,1,0,0.0
train,29,27,23,27,19,1,4,4,0,0,0.0
train,50,48,72,48,1,1,5,0,0,1,0.33333333333333337
train,28,26,25,26,26,1,1,1,1,0,0.0
train,30,28,26,28,28,1,2,2,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,26,24,20,24,24,1,4,4,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,27,25,20,25,25,1,5,5,1,0,0.0
train,40,38,34,38,38,1,4,4,1,0,0.0
train,26,24,23,24,24,1,1,1,1,0,0.0
train,25,23,21,23,23,1,2,2,1,0,0.0
train,34,32,28,32,14,1,4,4,0,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,28,26,22,26,26,1,4,4,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,11,9,7,9,9,1,2,2,1,0,0.0
train,21,19,17,19,13,1,2,2,0,0,0.0
train,28,26,20,26,26,1,6,6,1,0,0.0
train,24,22,15,22,22,1,7,7,1,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,25,23,18,23,23,1,5,5,1,0,0.0
train,20,18,15,18,0,1,3,3,0,0,0.0
train,44,42,33,42,42,1,9,9,1,0,0.0
train,21,19,15,19,19,1,4,4,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,27,25,24,25,25,1,1,1,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,16,14,14,14,7,1,0,0,0,0,0.0
train,26,24,24,24,22,1,0,0,0,0,0.0
train,15,13,12,13,9,1,1,1,0,0,0.0
train,15,13,13,13,13,1,0,0,1,0,0.0
train,11,9,7,9,4,1,2,2,0,0,0.0
train,19,17,16,17,17,1,1,1,1,0,0.0
train,8,6,6,6,6,1,0,0,1,0,0.0
train,16,14,11,14,14,1,3,3,1,0,0.0
train,11,9,8,9,9,1,1,1,1,0,0.0
train,10,8,8,8,8,1,0,0,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,25,23,20,23,23,1,3,3,1,0,0.0
train,25,23,20,23,23,1,3,3,1,0,0.0
train,17,15,9,15,15,1,6,6,1,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,50,48,65,48,48,1,12,0,1,1,0.2615384615384615
train,24,22,19,22,22,1,3,3,1,0,0.0
train,10,8,7,8,0,1,1,1,0,0,0.0
train,10,8,4,8,8,1,4,4,1,0,0.0
train,50,48,73,48,48,1,8,0,1,1,0.34246575342465757
train,26,24,22,24,24,1,2,2,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,30,28,23,28,28,1,5,5,1,0,0.0
train,10,8,8,8,8,1,0,0,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,23,21,19,21,20,1,2,2,0,0,0.0
train,14,12,9,12,12,1,3,3,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,8,6,6,6,6,1,0,0,1,0,0.0
train,29,27,24,27,27,1,3,3,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,9,7,5,7,3,1,2,2,0,0,0.0
train,13,11,9,11,0,1,2,2,0,0,0.0
train,20,18,16,18,0,1,2,2,0,0,0.0
train,27,25,22,25,25,1,3,3,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,24,22,21,22,22,1,1,1,1,0,0.0
train,28,26,20,26,26,1,6,6,1,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,50,48,40,48,4,1,8,8,0,0,0.0
train,31,29,28,29,29,1,1,1,1,0,0.0
train,21,19,15,19,19,1,4,4,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,23,21,16,21,0,1,5,5,0,0,0.0
train,38,36,31,36,36,1,5,5,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,19,17,16,17,17,1,1,1,1,0,0.0
train,32,30,26,30,30,1,4,4,1,0,0.0
train,35,33,26,33,33,1,7,7,1,0,0.0
train,33,31,23,31,31,1,8,8,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,44,42,36,42,42,1,6,6,1,0,0.0
train,24,22,22,22,22,1,0,0,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,36,34,30,34,34,1,4,4,1,0,0.0
train,12,10,8,10,10,1,2,2,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,24,22,20,22,22,1,2,2,1,0,0.0
train,33,31,25,31,31,1,6,6,1,0,0.0
train,27,25,11,25,25,1,14,14,1,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,50,48,47,48,48,1,3,1,1,0,0.0
train,24,22,20,22,0,1,2,2,0,0,0.0
train,21,19,18,19,0,1,1,1,0,0,0.0
train,29,27,20,27,0,1,7,7,0,0,0.0
train,50,48,50,48,48,1,4,0,1,0,0.0
train,22,20,19,20,20,1,1,1,1,0,0.0
train,25,23,22,23,23,1,1,1,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,38,36,30,36,36,1,6,6,1,0,0.0
train,23,21,17,21,14,1,4,4,0,0,0.0
train,34,32,26,32,32,1,6,6,1,0,0.0
train,36,34,31,34,34,1,3,3,1,0,0.0
train,39,37,30,37,37,1,7,7,1,0,0.0
train,28,26,24,26,26,1,2,2,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,44,42,33,42,42,1,9,9,1,0,0.0
train,28,26,23,26,26,1,3,3,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,10,8,6,8,8,1,2,2,1,0,0.0
train,31,29,24,29,29,1,5,5,1,0,0.0
train,39,37,33,37,37,1,4,4,1,0,0.0
train,35,33,28,33,29,1,5,5,0,0,0.0
train,30,28,22,28,28,1,6,6,1,0,0.0
train,50,48,45,48,48,1,3,3,1,0,0.0
train,24,22,13,22,22,1,9,9,1,0,0.0
train,8,6,6,6,6,1,0,0,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,25,23,22,23,23,1,1,1,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,31,29,25,29,29,1,4,4,1,0,0.0
train,25,23,17,23,23,1,6,6,1,0,0.0
train,27,25,15,25,0,1,10,10,0,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,28,26,18,26,26,1,8,8,1,0,0.0
train,22,20,16,20,17,1,4,4,0,0,0.0
train,13,11,11,11,11,1,0,0,1,0,0.0
train,34,32,26,32,32,1,6,6,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,13,11,11,11,0,1,0,0,0,0,0.0
train,30,28,21,28,0,1,7,7,0,0,0.0
train,42,40,24,40,40,1,16,16,1,0,0.0
train,17,15,12,15,15,1,3,3,1,0,0.0
train,35,33,28,33,33,1,5,5,1,0,0.0
train,48,46,36,46,46,1,10,10,1,0,0.0
train,10,8,6,8,1,1,2,2,0,0,0.0
train,17,15,8,15,15,1,7,7,1,0,0.0
train,27,25,21,25,25,1,4,4,1,0,0.0
train,10,8,7,8,1,1,1,1,0,0,0.0
train,29,27,21,27,27,1,6,6,1,0,0.0
train,22,20,18,20,20,1,2,2,1,0,0.0
train,13,11,10,11,11,1,1,1,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,24,22,20,22,22,1,2,2,1,0,0.0
train,21,19,17,19,7,1,2,2,0,0,0.0
train,9,7,6,7,7,1,1,1,1,0,0.0
train,27,25,21,25,25,1,4,4,1,0,0.0
train,9,7,5,7,7,1,2,2,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,17,15,15,15,15,1,0,0,1,0,0.0
train,25,23,23,23,23,1,0,0,1,0,0.0
train,46,44,41,44,44,1,3,3,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,50,48,35,48,48,1,13,13,1,0,0.0
train,19,17,9,17,17,1,8,8,1,0,0.0
train,29,27,21,27,27,1,6,6,1,0,0.0
train,50,48,63,48,48,1,7,0,1,1,0.23809523809523814
train,21,19,16,19,19,1,3,3,1,0,0.0
train,37,35,33,35,35,1,2,2,1,0,0.0
train,37,35,31,35,35,1,4,4,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,41,39,35,39,39,1,4,4,1,0,0.0
train,29,27,26,27,27,1,1,1,1,0,0.0
train,8,6,6,6,1,1,0,0,0,0,0.0
train,16,14,13,14,4,1,1,1,0,0,0.0
train,14,12,11,12,6,1,1,1,0,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,14,12,9,12,12,1,3,3,1,0,0.0
train,39,37,34,37,37,1,3,3,1,0,0.0
train,21,19,14,19,19,1,5,5,1,0,0.0
train,27,25,21,25,18,1,4,4,0,0,0.0
train,50,48,57,48,48,1,12,0,1,1,0.1578947368421053
train,36,34,28,34,34,1,6,6,1,0,0.0
train,17,15,15,15,15,1,0,0,1,0,0.0
train,24,22,21,22,12,1,1,1,0,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,27,25,21,25,25,1,4,4,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,50,48,59,48,48,1,7,0,1,1,0.18644067796610164
train,21,19,18,19,5,1,1,1,0,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,32,30,25,30,30,1,5,5,1,0,0.0
train,24,22,16,22,0,1,6,6,0,0,0.0
train,35,33,24,33,33,1,9,9,1,0,0.0
train,25,23,19,23,0,1,4,4,0,0,0.0
train,17,15,14,15,11,1,1,1,0,0,0.0
train,31,29,20,29,0,1,9,9,0,0,0.0
train,36,34,27,34,34,1,7,7,1,0,0.0
train,30,28,22,28,13,1,6,6,0,0,0.0
train,12,10,8,10,0,1,2,2,0,0,0.0
train,36,34,29,34,34,1,5,5,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,17,15,12,15,15,1,3,3,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,49,47,27,47,47,1,20,20,1,0,0.0
train,33,31,21,31,31,1,10,10,1,0,0.0
train,29,27,23,27,27,1,4,4,1,0,0.0
train,50,48,52,48,48,1,5,0,1,1,0.07692307692307687
train,48,46,37,46,46,1,9,9,1,0,0.0
train,39,37,33,37,37,1,4,4,1,0,0.0
train,37,35,26,35,35,1,9,9,1,0,0.0
train,43,41,35,41,41,1,6,6,1,0,0.0
train,15,13,13,13,13,1,0,0,1,0,0.0
train,32,30,22,30,30,1,8,8,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,39,37,30,37,37,1,7,7,1,0,0.0
train,21,19,18,19,19,1,1,1,1,0,0.0
train,50,48,36,48,48,1,14,12,1,0,0.0
train,22,20,19,20,20,1,1,1,1,0,0.0
train,40,38,28,38,38,1,10,10,1,0,0.0
train,25,23,20,23,23,1,3,3,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,8,6,5,6,6,1,1,1,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,24,22,15,22,22,1,7,7,1,0,0.0
train,28,26,22,26,26,1,4,4,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,44,42,37,42,33,1,5,5,0,0,0.0
train,27,25,22,25,25,1,3,3,1,0,0.0
train,30,28,23,28,28,1,5,5,1,0,0.0
train,40,38,33,38,38,1,5,5,1,0,0.0
train,22,20,18,20,20,1,2,2,1,0,0.0
train,20,18,18,18,18,1,0,0,1,0,0.0
train,27,25,23,25,25,1,2,2,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,30,28,21,28,28,1,7,7,1,0,0.0
train,16,14,14,14,1,1,0,0,0,0,0.0
train,37,35,21,35,35,1,14,14,1,0,0.0
train,23,21,19,21,11,1,2,2,0,0,0.0
train,15,13,13,13,13,1,0,0,1,0,0.0
train,8,6,4,6,6,1,2,2,1,0,0.0
train,50,48,43,48,46,1,9,5,0,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,25,23,19,23,23,1,4,4,1,0,0.0
train,25,23,22,23,22,1,1,1,0,0,0.0
train,22,20,16,20,20,1,4,4,1,0,0.0
train,37,35,30,35,35,1,5,5,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,21,19,17,19,19,1,2,2,1,0,0.0
train,17,15,11,15,15,1,4,4,1,0,0.0
train,27,25,24,25,25,1,1,1,1,0,0.0
train,35,33,30,33,33,1,3,3,1,0,0.0
train,19,17,13,17,17,1,4,4,1,0,0.0
train,17,15,9,15,15,1,6,6,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,25,23,19,23,23,1,4,4,1,0,0.0
train,35,33,31,33,33,1,2,2,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,50,48,39,48,48,1,22,9,1,0,0.0
train,35,33,27,33,33,1,6,6,1,0,0.0
train,17,15,12,15,0,1,3,3,0,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,32,30,28,30,30,1,2,2,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,42,40,35,40,40,1,5,5,1,0,0.0
train,50,48,35,48,48,1,13,13,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,26,24,20,24,24,1,4,4,1,0,0.0
train,16,14,11,14,14,1,3,3,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,6,4,4,4,4,1,0,0,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,28,26,21,26,26,1,5,5,1,0,0.0
train,12,10,9,10,10,1,1,1,1,0,0.0
train,22,20,19,20,20,1,1,1,1,0,0.0
train,16,14,12,14,13,1,2,2,0,0,0.0
train,13,11,10,11,11,1,1,1,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,26,24,18,24,24,1,6,6,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,29,27,19,27,27,1,8,8,1,0,0.0
train,22,20,15,20,20,1,5,5,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,26,24,17,24,24,1,7,7,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,21,19,17,19,19,1,2,2,1,0,0.0
train,40,38,26,38,38,1,12,12,1,0,0.0
train,44,42,33,42,42,1,9,9,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,27,25,18,25,25,1,7,7,1,0,0.0
train,32,30,25,30,30,1,5,5,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,46,44,39,44,44,1,5,5,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,36,34,29,34,11,1,5,5,0,0,0.0
train,10,8,7,8,8,1,1,1,1,0,0.0
train,39,37,32,37,37,1,5,5,1,0,0.0
train,23,21,15,21,21,1,6,6,1,0,0.0
train,31,29,26,29,29,1,3,3,1,0,0.0
train,14,12,9,12,12,1,3,3,1,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,15,13,13,13,12,1,0,0,0,0,0.0
train,49,47,42,47,41,1,5,5,0,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,15,13,11,13,13,1,2,2,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,26,24,19,24,24,1,5,5,1,0,0.0
train,33,31,29,31,31,1,2,2,1,0,0.0
train,28,26,22,26,26,1,4,4,1,0,0.0
train,27,25,21,25,25,1,4,4,1,0,0.0
train,29,27,26,27,27,1,1,1,1,0,0.0
train,23,21,20,21,21,1,1,1,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,38,36,34,36,36,1,2,2,1,0,0.0
train,24,22,21,22,22,1,1,1,1,0,0.0
train,41,39,30,39,39,1,9,9,1,0,0.0
train,10,8,7,8,8,1,1,1,1,0,0.0
train,28,26,22,26,26,1,4,4,1,0,0.0
train,50,48,45,48,48,1,7,3,1,0,0.0
train,8,6,6,6,6,1,0,0,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,35,33,28,33,33,1,5,5,1,0,0.0
train,35,33,23,33,33,1,10,10,1,0,0.0
train,33,31,25,31,31,1,6,6,1,0,0.0
train,17,15,13,15,12,1,2,2,0,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,34,32,28,32,32,1,4,4,1,0,0.0
train,10,8,8,8,8,1,0,0,1,0,0.0
train,26,24,22,24,24,1,2,2,1,0,0.0
train,22,20,17,20,7,1,3,3,0,0,0.0
train,10,8,8,8,3,1,0,0,0,0,0.0
train,11,9,7,9,9,1,2,2,1,0,0.0
train,33,31,26,31,31,1,5,5,1,0,0.0
train,23,21,17,21,7,1,4,4,0,0,0.0
train,36,34,25,34,0,1,9,9,0,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,12,10,10,10,10,1,0,0,1,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,23,21,13,21,21,1,8,8,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,20,18,17,18,18,1,1,1,1,0,0.0
train,28,26,25,26,26,1,1,1,1,0,0.0
train,31,29,23,29,29,1,6,6,1,0,0.0
train,12,10,10,10,10,1,0,0,1,0,0.0
train,35,33,30,33,33,1,3,3,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,50,48,35,48,48,1,13,13,1,0,0.0
train,50,48,44,48,48,1,10,4,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,28,26,20,26,26,1,6,6,1,0,0.0
train,42,40,27,40,31,1,13,13,0,0,0.0
train,32,30,26,30,25,1,4,4,0,0,0.0
train,24,22,22,22,22,1,0,0,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,49,47,41,47,47,1,6,6,1,0,0.0
train,34,32,30,32,32,1,2,2,1,0,0.0
train,17,15,11,15,15,1,4,4,1,0,0.0
train,50,48,47,48,48,1,10,1,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,19,17,16,17,17,1,1,1,1,0,0.0
train,13,11,10,11,0,1,1,1,0,0,0.0
train,31,29,24,29,29,1,5,5,1,0,0.0
train,50,48,51,48,39,1,10,0,0,1,0.05882352941176472
train,19,17,12,17,17,1,5,5,1,0,0.0
train,50,48,57,48,48,1,2,0,1,1,0.1578947368421053
train,9,7,7,7,0,1,0,0,0,0,0.0
train,13,11,9,11,1,1,2,2,0,0,0.0
train,8,6,6,6,3,1,0,0,0,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,24,22,16,22,22,1,6,6,1,0,0.0
train,26,24,20,24,24,1,4,4,1,0,0.0
train,19,17,15,17,0,1,2,2,0,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,19,17,15,17,0,1,2,2,0,0,0.0
train,50,48,88,48,48,1,6,0,1,1,0.4545454545454546
train,27,25,23,25,25,1,2,2,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,50,48,52,48,48,1,5,0,1,1,0.07692307692307687
train,50,48,46,48,48,1,5,2,1,0,0.0
train,27,25,18,25,25,1,7,7,1,0,0.0
train,24,22,16,22,22,1,6,6,1,0,0.0
train,31,29,19,29,29,1,10,10,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,33,31,26,31,31,1,5,5,1,0,0.0
